state,city,date,aqi,pm2.5,pm10,no2,so2,o3
Delhi,New Delhi,14-04-2018,21,140.87,380.27,8.21,78.18,112.44
Delhi,New Delhi,17-04-2018,478,268.11,297.41,152.87,22.58,141.76
Delhi,New Delhi,23-04-2018,170,86.07,295.135,97.48,48.275,64.815
Delhi,New Delhi,25-04-2018,17,45.93,16.16,52.44,53.2,184.83
Delhi,New Delhi,27-04-2018,132,271.7,49.93,187.54,25.55,74.1
Delhi,New Delhi,28-04-2018,234,65.89,249.65,88.02,47.48,15.98
Delhi,New Delhi,29-04-2018,338,148.465,264.775,117.05,30.83,174.63
Delhi,New Delhi,11-05-2018,109,117.37,0.4,91.26,13.43,158.03
Delhi,New Delhi,13-05-2018,164,191.59,117.74,68.34,92.29,109.34
Delhi,New Delhi,14-05-2018,452,29.12,218.44,187.75,95.02,195.26
Delhi,New Delhi,21-05-2018,157.5,174.82,318.335,73.05,86.545,58.09
Delhi,New Delhi,08-06-2018,274,18.9,235.52,31.75,44.86,153.47
Delhi,New Delhi,11-06-2018,305,254.07,44.05,84.59,13.73,68.85
Delhi,New Delhi,19-06-2018,455,179.32,31.41,163.58,72.85,106.18
Delhi,New Delhi,20-06-2018,107,140.48,50.97,133.1,88.57,179.61
Delhi,New Delhi,25-06-2018,157,103.74,27.26,115.23,34.63,75.11
Delhi,New Delhi,26-06-2018,77,273.995,33.52,101.9,37.535,150.03
Delhi,New Delhi,28-06-2018,133,70.48,1.3,11.04,23.53,147.22
Delhi,New Delhi,03-07-2018,487,136.25,368.09,185.94,47.46,191.4
Delhi,New Delhi,10-07-2018,84.5,208.14,161.935,84.06,15.9,66.42
Delhi,New Delhi,11-07-2018,393,78.39,272.46,173.09,92.99,78.11
Delhi,New Delhi,17-07-2018,297,129.13,233.59,183.37,70.68,8.77
Delhi,New Delhi,18-07-2018,316,151.03,240.84,71.34,87.32,174.83
Delhi,New Delhi,20-07-2018,185,188.9866667,98.64333333,103.86,63.12,111.3233333
Delhi,New Delhi,22-07-2018,209,177.44,257.93,45.02,96.25,117.52
Delhi,New Delhi,26-07-2018,372,7.67,364.26,194.53,9.87,160.11
Delhi,New Delhi,28-07-2018,304,6.57,191.9,80.34,58.68,68.34
Delhi,New Delhi,29-07-2018,483,42.77,223.47,109.97,0.81,189.96
Delhi,New Delhi,01-08-2018,278.5,92.35,226.665,91.425,67.315,83.155
Delhi,New Delhi,02-08-2018,189.5,256.855,352.44,117.63,35.5,47.975
Delhi,New Delhi,05-08-2018,462,160.8,85.75,95.23,74.24,182.2
Delhi,New Delhi,16-08-2018,208,196.97,19.29,122.99,5.1,84.24
Delhi,New Delhi,18-08-2018,340,238.66,59.73,116.78,3.5,57.3
Delhi,New Delhi,20-08-2018,275,89.33,38.99,114.18,57.17,162
Delhi,New Delhi,26-08-2018,385,73.65,107.29,9.16,51.8,23.16
Delhi,New Delhi,27-08-2018,398,157.28,92.19,56.52,98.56,8.19
Delhi,New Delhi,31-08-2018,35,160.15,313.95,167.6,23.16,94.12
Delhi,New Delhi,04-09-2018,90,10.68,379.34,121.89,85.39,186.6
Delhi,New Delhi,07-09-2018,175,121.32,320.08,91.71,51.61,184.41
Delhi,New Delhi,13-09-2018,108,285.68,86.63,117.95,82.74,109.35
Delhi,New Delhi,17-09-2018,378,121.03,75.87,93.13,83.12,109.32
Delhi,New Delhi,18-09-2018,244,153.54,228.84,184.94,74.74,58.5
Delhi,New Delhi,20-09-2018,185,42.1,137.92,49.25,13.42,126.99
Delhi,New Delhi,21-09-2018,106,176.55,70.25,58.47,68.34,82.43
Delhi,New Delhi,22-09-2018,361.5,141.36,286.685,106.12,38.065,91.08
Delhi,New Delhi,26-09-2018,45,171.27,367.93,11.29,41.26,37.97
Delhi,New Delhi,01-10-2018,466,194.33,368.47,195.89,96.22,10.35
Delhi,New Delhi,02-10-2018,302,205.57,58.36,3.91,12.25,187.73
Delhi,New Delhi,05-10-2018,471,72.36,136.18,8.38,85.3,98.11
Delhi,New Delhi,07-10-2018,28,291.94,115.77,134.98,54.44,198.08
Delhi,New Delhi,08-10-2018,348,61.78,386.35,126.28,21.58,45.2
Delhi,New Delhi,22-10-2018,35,33.84,309.98,112.04,67.91,156.99
Delhi,New Delhi,23-10-2018,206,224.02,347.43,152.95,28.25,180.77
Delhi,New Delhi,24-10-2018,225,14.58,84.99,21.28,11.56,107.08
Delhi,New Delhi,28-10-2018,207,140.82,91.84,28.22,63.45,34.09
Delhi,New Delhi,31-10-2018,80,134.78,230.26,16.31,92.44,43.29
Delhi,New Delhi,09-11-2018,411,298.71,141.22,21.98,8.56,57.6
Delhi,New Delhi,12-11-2018,272,8.77,322.08,170.4,10.56,10.14
Delhi,New Delhi,13-11-2018,306,259.22,367.75,164.64,50.21,113.96
Delhi,New Delhi,16-11-2018,242,168.58,192.09,161.43,92.57,36.99
Delhi,New Delhi,23-11-2018,228,102,12.14,166.37,3.19,196.66
Delhi,New Delhi,25-11-2018,246,165.87,172.29,114.3,87.96,12.03
Delhi,New Delhi,26-11-2018,350,230.24,397.66,94.89,75,97.69
Delhi,New Delhi,28-11-2018,80,276.06,278.65,30.81,62.04,93.72
Delhi,New Delhi,04-12-2018,451,123.74,343.56,27.64,39.07,91.58
Delhi,New Delhi,07-12-2018,403,3.14,355.77,35.44,27.4,33
Delhi,New Delhi,11-12-2018,356,158.25,79.97,69.03,37.59,30.25
Delhi,New Delhi,12-12-2018,183,230.2,203.32,22.38,79.3,54.68
Delhi,New Delhi,13-12-2018,496,133.51,346.84,102.01,45.78,123.32
Delhi,New Delhi,14-12-2018,272,56.05,2.31,135.31,7.18,98.48
Delhi,New Delhi,15-12-2018,266,93.58,388.92,115.9,8.24,66.14
Delhi,New Delhi,20-12-2018,462,24.17,306.78,177.11,38.62,10.85
Delhi,New Delhi,25-12-2018,467.5,84.21,163.55,136.72,16.3,104.37
Delhi,New Delhi,05-01-2019,80,299.83,10,29.31,46.37,137.1
Delhi,New Delhi,06-01-2019,139,109.11,28.6,127.57,4.15,103.61
Delhi,New Delhi,07-01-2019,112,239.24,389.81,172.81,23.11,148.93
Delhi,New Delhi,13-01-2019,422,189.57,161.05,180.53,71.46,137.66
Delhi,New Delhi,17-01-2019,419,120.19,244.41,195.64,86.31,125.66
Delhi,New Delhi,21-01-2019,106,148.42,280.02,40.9,76.53,72.46
Delhi,New Delhi,23-01-2019,425,142.365,173.585,31.465,53.785,103
Delhi,New Delhi,26-01-2019,29,16.94,119.05,24.44,93.24,22.68
Delhi,New Delhi,30-01-2019,336,230.81,6.68,179.84,66.66,94.58
Delhi,New Delhi,02-02-2019,56,222.19,166.58,32.9,21.97,12.24
Delhi,New Delhi,12-02-2019,337,102.19,110.14,92.66,87.03,118.49
Delhi,New Delhi,13-02-2019,499,291.79,381.9,169.36,95.2,47.9
Delhi,New Delhi,23-02-2019,251,21.57,83.51,48.05,41.47,169.8
Delhi,New Delhi,28-02-2019,375,45.39,348.52,156.15,68.45,126.54
Delhi,New Delhi,02-03-2019,36,299.23,118.01,58.72,67.46,104.09
Delhi,New Delhi,05-03-2019,159,41.16,114.65,193.76,90.26,89.64
Delhi,New Delhi,06-03-2019,40,236.32,329.17,124.82,12.11,175.8
Delhi,New Delhi,10-03-2019,134.5,55.265,132.8,45.855,45.22,90.83
Delhi,New Delhi,14-03-2019,305,212.635,183.02,94.165,41.035,86.13
Delhi,New Delhi,15-03-2019,260.5,133.925,185.14,122.005,40.075,31.49
Delhi,New Delhi,20-03-2019,260,7.79,195.23,37.91,68.13,91.6
Delhi,New Delhi,26-03-2019,297,256.54,198.73,90.63,2.1,38.77
Delhi,New Delhi,27-03-2019,234,143.44,64.83,83.28,92.98,85.9
Delhi,New Delhi,03-04-2019,183,131.88,307.51,16.04,6.24,54.78
Delhi,New Delhi,06-04-2019,86,136.08,7.72,129.08,39.59,126.63
Delhi,New Delhi,07-04-2019,316,280.09,325.57,89.86,2.05,79.35
Delhi,New Delhi,08-04-2019,163,216.09,369.53,49.33,84.29,68.17
Delhi,New Delhi,12-04-2019,75,236.85,169.64,166.19,75.38,95.79
Delhi,New Delhi,14-04-2019,92,101.01,269.27,161.91,85.7,12.71
Delhi,New Delhi,17-04-2019,409,244.73,169.85,69.79,66.18,114.83
Delhi,New Delhi,25-04-2019,132,192.9,95.13,4.21,50.6,24.09
Delhi,New Delhi,10-05-2019,407,181.05,211.39,93.19,38.03,196.02
Delhi,New Delhi,16-05-2019,284,221.97,158.61,151.6,64.83,32.57
Delhi,New Delhi,22-05-2019,318.5,185.145,74.835,120.155,68.31,169.685
Delhi,New Delhi,26-05-2019,13,1.55,302.79,180.91,74.38,84.76
Delhi,New Delhi,02-06-2019,24,78.21,100.84,97.74,30.16,26.02
Delhi,New Delhi,03-06-2019,318,128.085,57.32,91.18,61.015,90.22
Delhi,New Delhi,12-06-2019,44,270.7,148.37,3.29,95.67,155.62
Delhi,New Delhi,14-06-2019,24,202.89,362.1,85.92,72.1,51.86
Delhi,New Delhi,19-06-2019,324,192.54,129.42,177.39,11.55,38.11
Delhi,New Delhi,21-06-2019,314,194.85,95.72,69.57,50.42,127.3
Delhi,New Delhi,22-06-2019,115.5,53.7,189.27,173.74,86.97,152.36
Delhi,New Delhi,23-06-2019,248,65.75,211.69,60.36,60.17,20.84
Delhi,New Delhi,24-06-2019,266,200.73,261.27,140.78,68.435,85.74
Delhi,New Delhi,25-06-2019,151,160.18,16.01,122.88,28.09,77.38
Delhi,New Delhi,29-06-2019,475,128.39,357.56,12.77,33.94,40.25
Delhi,New Delhi,30-06-2019,105,75.72,349.95,104.68,90.95,69.72
Delhi,New Delhi,04-07-2019,282,68.37,29.28,165.72,61.57,60.87
Delhi,New Delhi,06-07-2019,56,228.93,130.86,157.67,24.08,97.19
Delhi,New Delhi,11-07-2019,218,132.305,56.47,101.685,48.62,107.575
Delhi,New Delhi,30-07-2019,499,98.33,75.5,198.83,56.41,95.29
Delhi,New Delhi,31-07-2019,128,26.73,213.86,166.46,76.32,123.01
Delhi,New Delhi,16-08-2019,266,256.56,18.77,63.34,67.71,99.69
Delhi,New Delhi,20-08-2019,224,244.31,40.21,95.86,54.69,188.62
Delhi,New Delhi,31-08-2019,253,83.33,296.84,77.68,46.64,104.81
Delhi,New Delhi,03-09-2019,251.5,150.375,80.9,137.435,46.33,168.915
Delhi,New Delhi,05-09-2019,114,150.66,196.94,101.33,97.62,187.49
Delhi,New Delhi,10-09-2019,327,55.17,96.06,84.32,97.2,176.06
Delhi,New Delhi,16-09-2019,121.5,133.685,219.965,163.95,35.73,78.77
Delhi,New Delhi,24-09-2019,374,64.305,244.44,81.745,86,169.215
Delhi,New Delhi,25-09-2019,441.5,181.185,146.22,32.49,54.495,69.59
Delhi,New Delhi,28-09-2019,67,30.14,212.45,5.17,49.4,137.38
Delhi,New Delhi,29-09-2019,398,241.33,62.88,137.27,30.63,167.56
Delhi,New Delhi,07-10-2019,211,44.89,65.63,145.79,10.4,11.58
Delhi,New Delhi,08-10-2019,18,279.74,159.42,78.99,63.51,113.01
Delhi,New Delhi,10-10-2019,353,266.95,190.42,7.82,53.79,31.93
Delhi,New Delhi,12-10-2019,422,223.92,81.12,109.57,16.22,47.65
Delhi,New Delhi,13-10-2019,206,261.68,290.29,172.13,96.47,121.98
Delhi,New Delhi,19-10-2019,208,155.73,340.17,126.08,36.03,97.31
Delhi,New Delhi,20-10-2019,220,233.51,185.46,66.66,71.32,38.15
Delhi,New Delhi,23-10-2019,9,8.36,200.18,132.3,69.11,47.65
Delhi,New Delhi,29-10-2019,143.5,54.535,319.315,174.08,47.285,139.83
Delhi,New Delhi,30-10-2019,183,85.51,351.99,32.4,66.91,78.1
Delhi,New Delhi,31-10-2019,148,291.43,144.19,166.75,18,0.73
Delhi,New Delhi,01-11-2019,55,182.3,371.55,54.73,72.12,20.45
Delhi,New Delhi,03-11-2019,143.5,174.52,231.4,159.975,79.685,151
Delhi,New Delhi,07-11-2019,266.5,186.29,111.77,84.785,74.005,21.795
Delhi,New Delhi,08-11-2019,215,3.85,374.25,57.31,9.16,161.22
Delhi,New Delhi,15-11-2019,338,204.77,150.47,116.51,23.55,76.9
Delhi,New Delhi,22-11-2019,260,57.46,309.46,110.055,44.855,145.33
Delhi,New Delhi,25-11-2019,426,245.21,69.65,124.47,93.38,47
Delhi,New Delhi,27-11-2019,443,20.57,142.97,21.64,98.17,160.6
Delhi,New Delhi,29-11-2019,385,97.275,345.335,170.15,43.9,111.83
Delhi,New Delhi,30-11-2019,458,97.94,195.77,54,80.21,78.76
Delhi,New Delhi,02-12-2019,23,140.82,59.45,94.53,65.52,37.98
Delhi,New Delhi,04-12-2019,252.67,18.67,38.49,129.26,44.63,71.69
Delhi,New Delhi,12-12-2019,492,68.37,57.68,118.72,91.62,177.65
Delhi,New Delhi,24-12-2019,32,48.96,337.53,47.59,71.56,14.9
Delhi,New Delhi,26-12-2019,284,161.49,66.38,62.18,83.32,162.01
Delhi,New Delhi,30-12-2019,171,255,178.73,194.56,37.42,178.83
Delhi,New Delhi,31-12-2019,74,165.12,167.37,135.62,99.87,151.42
Delhi,New Delhi,06-01-2020,426,43.47,275.05,139.93,17.22,154
Delhi,New Delhi,08-01-2020,495,164.36,354.1,24.97,32.53,125.78
Delhi,New Delhi,13-01-2020,466,7.77,42.62,10.74,13.13,29.03
Delhi,New Delhi,14-01-2020,118,173.81,377.22,10.54,50.68,34.94
Delhi,New Delhi,15-01-2020,289,97.37,192.32,183.67,75.6,173.18
Delhi,New Delhi,20-01-2020,69,202.1,258.69,132.55,88.4,113.67
Delhi,New Delhi,21-01-2020,283,153.91,60.83,122.98,20.36,154.73
Delhi,New Delhi,29-01-2020,133,221.87,276.125,114.105,48.99,105.38
Delhi,New Delhi,30-01-2020,380.5,151.955,252.415,84.445,30.905,99.615
Delhi,New Delhi,31-01-2020,320,202.37,168.93,26.45,70.1,86.65
Delhi,New Delhi,03-02-2020,416,236.9,20.77,74.2,61.41,166.72
Delhi,New Delhi,05-02-2020,375,0.6,380.91,23.92,45.14,193.62
Delhi,New Delhi,07-02-2020,493,150.98,66.39,145.84,49.36,70.53
Delhi,New Delhi,10-02-2020,168,64.63,35.32,72.67,27.36,30.82
Delhi,New Delhi,13-02-2020,252.67,175.26,176.73,126.86,90.11,181.35
Delhi,New Delhi,15-02-2020,332,152.1,148.48,189.89,22.47,150.54
Delhi,New Delhi,16-02-2020,439,108.6,208.74,82.06,36.99,191.29
Delhi,New Delhi,29-02-2020,268,59.84,252.41,2.55,3.71,112.49
Delhi,New Delhi,03-03-2020,395,42.18,140.39,41.35,19.6,192.97
Delhi,New Delhi,04-03-2020,148,27.72,289.77,131.11,91.21,1.13
Delhi,New Delhi,05-03-2020,216,132.96,268.54,196.56,83.03,22.36
Delhi,New Delhi,06-03-2020,83,33.48,178.94,89.84,41.66,40.49
Delhi,New Delhi,09-03-2020,247.6666667,96.60333333,202.6066667,105.85,30.69,92.89333333
Delhi,New Delhi,12-03-2020,372,157.74,29.26,80.12,21.7,193.03
Delhi,New Delhi,14-03-2020,104.5,118.965,100.28,91.015,36.72,102.015
Delhi,New Delhi,18-03-2020,443,296.26,327.92,152.89,8.05,96.21
Delhi,New Delhi,04-04-2020,446,31.18,74.64,198.81,52.99,192
Delhi,New Delhi,12-04-2020,335.5,169.2,245.795,116.245,27.275,98.5
Delhi,New Delhi,16-04-2020,474,280.61,380.8,139.04,7.31,59.28
Delhi,New Delhi,20-04-2020,105,204.12,49.53,123.44,10.05,45.53
Delhi,New Delhi,24-04-2020,363,109.49,248.71,42.92,41.75,100.83
Delhi,New Delhi,29-04-2020,140,233.05,251.25,166.62,29.14,93.85
Delhi,New Delhi,03-05-2020,369,148.39,159.05,49.89,71.31,48.06
Delhi,New Delhi,04-05-2020,185,116.91,283.64,170.58,15.09,4.91
Delhi,New Delhi,06-05-2020,42,132.37,236.26,31.94,95.23,122.84
Delhi,New Delhi,07-05-2020,31,246.59,386.57,110.64,63.59,110.33
Delhi,New Delhi,11-05-2020,95,264.53,264,103.05,74.7,65.39
Delhi,New Delhi,16-05-2020,419,20.67,111.53,164.43,39.32,137
Delhi,New Delhi,26-05-2020,114,117.59,163.06,90.27,82.02,198.65
Delhi,New Delhi,30-05-2020,50,241.65,118.56,0.86,15.23,31.47
Delhi,New Delhi,31-05-2020,246,77.09,259.27,52.8,9.35,58.21
Delhi,New Delhi,03-06-2020,212,230.74,285.02,195.46,27.73,24.7
Delhi,New Delhi,11-06-2020,2,232.81,86.98,149.78,88.52,110.97
Delhi,New Delhi,12-06-2020,326,222.33,220.88,76.14,94.14,122.83
Delhi,New Delhi,13-06-2020,26,154.35,344.08,60.01,73.73,26.07
Delhi,New Delhi,15-06-2020,491,256.61,19.26,133.14,40.75,62.15
Delhi,New Delhi,18-06-2020,376,194.03,37.71,64.8,60.82,95.34
Delhi,New Delhi,19-06-2020,350,296.74,326.87,197.02,88.97,125.8
Delhi,New Delhi,20-06-2020,379,226.68,77.11,191.14,84.79,147.21
Delhi,New Delhi,23-06-2020,277.5,120.395,62.68,47.22,10.36,102.59
Delhi,New Delhi,26-06-2020,64,38.05,379.93,43.76,72.95,125.75
Delhi,New Delhi,29-06-2020,227,269.32,29.88,182.86,14.72,170.62
Delhi,New Delhi,06-07-2020,70,1.81,271.13,159.02,3.23,182.02
Delhi,New Delhi,14-07-2020,68,113.99,76.24,94.66,82.19,180.4
Delhi,New Delhi,16-07-2020,164,35.29,385.55,186.4,29.01,71.48
Delhi,New Delhi,20-07-2020,334,28.83,326.78,32.12,41.05,35.04
Delhi,New Delhi,23-07-2020,434,104.53,331.6,165.54,48.17,178.29
Delhi,New Delhi,24-07-2020,75,277.2,385.81,75.16,75.67,5.18
Delhi,New Delhi,26-07-2020,342,13.26,268.68,152.15,75.58,61.57
Delhi,New Delhi,27-07-2020,316.5,195.145,298.01,87.005,70.72,11.115
Delhi,New Delhi,28-07-2020,161,45.325,247.02,118.665,49.27,48.725
Delhi,New Delhi,30-07-2020,116,128.84,148.35,136.67,25.31,193.75
Delhi,New Delhi,04-08-2020,373,84.63,68.36,160.06,4.88,151.79
Delhi,New Delhi,09-08-2020,433,124.7,132.47,90.17,59.65,44.01
Delhi,New Delhi,18-08-2020,261,91.3,102.75,170.32,30.79,49.75
Delhi,New Delhi,20-08-2020,356,295.85,50.79,9.99,59.58,13.43
Delhi,New Delhi,22-08-2020,500,262.93,155.6,8.07,76.34,125.06
Delhi,New Delhi,25-08-2020,180,179.735,375.28,46.8,25.56,16.63
Delhi,New Delhi,28-08-2020,462,55.1,366.17,167.05,57.95,59.63
Delhi,New Delhi,29-08-2020,436,71.76,373.9,160.65,28.5,168.36
Delhi,New Delhi,31-08-2020,290,42.55,42.16,97.88,64.59,133.59
Delhi,New Delhi,01-09-2020,164,250.9,197.29,142.04,3.75,197.33
Delhi,New Delhi,03-09-2020,450,178.88,186.3,46.98,8.5,116.29
Delhi,New Delhi,10-09-2020,345,174.135,363.04,24.32,71.745,104.68
Delhi,New Delhi,11-09-2020,343.5,262.9,159.92,170.325,76.595,14.805
Delhi,New Delhi,12-09-2020,100.5,127.63,215.22,31.265,74.27,86.445
Delhi,New Delhi,20-09-2020,138,149.1,77.84,48.11,81.29,51.88
Delhi,New Delhi,22-09-2020,275,70.68,286.45,171.79,72.13,18.56
Delhi,New Delhi,25-09-2020,243,269.78,235.59,121.13,7.9,15.37
Delhi,New Delhi,26-09-2020,133,202.81,149.77,176.05,42.36,77.39
Delhi,New Delhi,27-09-2020,237,42.9,335.27,197.02,43.28,187.69
Delhi,New Delhi,29-09-2020,70,265.91,98.54,139.83,56.19,78.35
Delhi,New Delhi,30-09-2020,273.5,125.01,200.68,103.715,19.865,75.88
Delhi,New Delhi,03-10-2020,477,46.43,287.6,28.29,10.63,66.53
Delhi,New Delhi,04-10-2020,114,20.41,263.04,139.32,13.55,8.5
Delhi,New Delhi,10-10-2020,331,234.21,22.37,115.38,28.64,181.37
Delhi,New Delhi,12-10-2020,479,117.4,281.92,138.56,23.64,120.24
Delhi,New Delhi,14-10-2020,427,216.21,36.83,180.12,66.14,24.65
Delhi,New Delhi,20-10-2020,348,54.62,242.52,182.85,18.06,102.07
Delhi,New Delhi,22-10-2020,309.5,282.58,288.845,79.815,61.725,74.895
Delhi,New Delhi,27-10-2020,64,264.05,245.22,118.1,48.65,71.82
Delhi,New Delhi,03-11-2020,123,125.485,317.515,143.2,41.505,104.435
Delhi,New Delhi,04-11-2020,196.5,76.355,279.215,74.275,42.205,91.675
Delhi,New Delhi,05-11-2020,340,39.48,151.56,149.96,84.64,161.9
Delhi,New Delhi,07-11-2020,80,281.4,288.89,62.37,95.92,198.49
Delhi,New Delhi,11-11-2020,208,33.08,30.57,37.26,55.98,169.55
Delhi,New Delhi,13-11-2020,444,55.39,387.8,107.48,78.1,184.6
Delhi,New Delhi,20-11-2020,354,59.11,178.9,121.26,66.47,180.6
Delhi,New Delhi,25-11-2020,193,54.09,51.92,88.26,59.58,114.92
Delhi,New Delhi,26-11-2020,67,110.62,398.36,7.94,52.25,193.52
Delhi,New Delhi,28-11-2020,233,15.16,82.41,108.04,51.51,195.56
Delhi,New Delhi,29-11-2020,15,45.37,279.19,181.94,66.99,57.65
Delhi,New Delhi,30-11-2020,23,251.88,351.62,107.08,80.86,79.51
Delhi,New Delhi,02-12-2020,451,89.97,13.44,69.95,91.3,9.63
Delhi,New Delhi,05-12-2020,477,134.69,176.6,132.39,12.6,77.57
Delhi,New Delhi,13-12-2020,23,233.17,116.95,34.39,53.63,121.25
Delhi,New Delhi,14-12-2020,72,266.68,335.6,199.33,62.36,20.05
Delhi,New Delhi,15-12-2020,305,203.43,237.07,191.66,7.24,124.45
Delhi,New Delhi,16-12-2020,131.5,182.495,194.625,78.71,24.765,108.63
Delhi,New Delhi,17-12-2020,478,244.2,87.64,161.1,49.87,184.49
Delhi,New Delhi,28-12-2020,312,295.98,191.28,160.7,7.11,131.4
Delhi,New Delhi,30-12-2020,126,43.16,290.14,98.32,52.94,183.98
Delhi,New Delhi,02-01-2021,408,177.73,194.76,77.83,32.99,100.35
Delhi,New Delhi,07-01-2021,441,83.08,365.94,40.3,85,26.35
Delhi,New Delhi,12-01-2021,342,180.84,292.37,160.63,45.67,18.73
Delhi,New Delhi,19-01-2021,337,252.35,390.2,37.02,36.05,11.22
Delhi,New Delhi,20-01-2021,122,258.7,364.45,126.09,92.94,189.22
Delhi,New Delhi,21-01-2021,374,88.435,257.85,124.175,28.62,26.835
Delhi,New Delhi,25-01-2021,151,38.01,250.8,11.1,38.8,183.79
Delhi,New Delhi,26-01-2021,421,64.99,279.5,28.69,75.49,90.09
Delhi,New Delhi,31-01-2021,446,136.76,333.12,56.11,88.91,149.15
Delhi,New Delhi,01-02-2021,111,275.78,270.42,52.04,0.87,27.07
Delhi,New Delhi,11-02-2021,297,263.06,106.14,89.21,3.05,68.74
Delhi,New Delhi,14-02-2021,22,220.02,284.61,58.85,43.34,158.69
Delhi,New Delhi,17-02-2021,264.5,91.86,302.655,62.22,38.555,137.545
Delhi,New Delhi,18-02-2021,274,288.95,247.36,176.36,79.31,168.83
Delhi,New Delhi,19-02-2021,440,67.66,176.13,54.56,73.1,38.2
Delhi,New Delhi,21-02-2021,8,287.09,75.63,77.53,15.83,60.83
Delhi,New Delhi,23-02-2021,14,247.09,269.03,109.59,29.2,181.49
Delhi,New Delhi,26-02-2021,168,118.2,220.42,71.94,6.54,101.85
Delhi,New Delhi,28-02-2021,49,288,155.94,71.89,31.3,6.95
Delhi,New Delhi,01-03-2021,172,215.36,359.85,108.52,61.65,173.11
Delhi,New Delhi,05-03-2021,386,178.97,74.82,49.42,2.2,161.08
Delhi,New Delhi,08-03-2021,360,289.84,265.44,100.09,52.38,187.06
Delhi,New Delhi,17-03-2021,239,18.27,278.22,112.98,27.54,196.53
Delhi,New Delhi,21-03-2021,493,87.72,70.07,60.7,87.28,139.67
Delhi,New Delhi,22-03-2021,293,126.8,160.27,15.92,59.92,109.51
Delhi,New Delhi,23-03-2021,61,97.42,261.11,107.13,1.23,64.44
Delhi,New Delhi,27-03-2021,219,39.98,193.235,98.61,35.71,115.205
Delhi,New Delhi,30-03-2021,85,168.84,334.06,32.69,3.92,162.19
Delhi,New Delhi,08-04-2021,391,287.49,214.82,72.89,89.26,36.84
Delhi,New Delhi,13-04-2021,31,230.97,262.02,76.93,21.01,103.34
Delhi,New Delhi,15-04-2021,246.5,157.27,343.64,115.765,65.9,64.255
Delhi,New Delhi,17-04-2021,137,50.27,241.98,15.59,5.36,101.02
Delhi,New Delhi,22-04-2021,274,150.03,298.31,137.99,99.64,42.39
Delhi,New Delhi,03-05-2021,404,98.6,375.47,1.4,59.51,137.06
Delhi,New Delhi,04-05-2021,264,134.195,246.09,83.625,19.73,44.06
Delhi,New Delhi,05-05-2021,465,5.08,52.06,153.89,29.49,21.39
Delhi,New Delhi,13-05-2021,323,158.52,395.71,116.94,68.92,146.91
Delhi,New Delhi,14-05-2021,375,259.51,44.08,182.16,37.96,38.25
Delhi,New Delhi,19-05-2021,121.5,185.565,336.93,60.37,49.325,103.66
Delhi,New Delhi,28-05-2021,465,213.27,255.77,101.42,69.34,124.12
Delhi,New Delhi,29-05-2021,171,120.32,125.66,135.84,16.66,25.6
Delhi,New Delhi,04-06-2021,342,55.82,98.09,78.62,40.46,29.71
Delhi,New Delhi,05-06-2021,38,130.57,144.64,79.57,58.85,193.82
Delhi,New Delhi,12-06-2021,38,170.72,191.26,170.34,41.86,144.08
Delhi,New Delhi,13-06-2021,74,176.93,171.06,134.66,21.05,96.2
Delhi,New Delhi,15-06-2021,205,98.21,204.18,179.43,76.69,110.06
Delhi,New Delhi,19-06-2021,125,294.91,293.26,145.27,36.01,85.77
Delhi,New Delhi,21-06-2021,45,272.2,185.88,55.19,97.36,114.62
Delhi,New Delhi,23-06-2021,375,70.56,8.35,63.94,44.23,64.85
Delhi,New Delhi,30-06-2021,315,254.3,58.18,153.85,23.25,149.17
Delhi,New Delhi,04-07-2021,80,204.8,366.05,168.16,55.72,107.15
Delhi,New Delhi,05-07-2021,444,16.8,397.22,87.14,44.17,156.91
Delhi,New Delhi,06-07-2021,491,91.24,131.61,144.41,8.53,117.29
Delhi,New Delhi,10-07-2021,473,38.4,169.89,0.87,45.09,62.79
Delhi,New Delhi,14-07-2021,184,108.82,335.37,75.77,42.54,179.52
Delhi,New Delhi,17-07-2021,244,8.35,49.92,195.39,93.74,197.47
Delhi,New Delhi,18-07-2021,385,251.76,103.68,84.17,6.26,35.85
Delhi,New Delhi,01-08-2021,147,156.76,168.86,75.36,13.73,176.8
Delhi,New Delhi,02-08-2021,229,225.67,73.14,34.65,19.65,138.35
Delhi,New Delhi,04-08-2021,225,191.91,89.49,171.08,11.69,148.58
Delhi,New Delhi,09-08-2021,284.5,245.81,249.105,86.77,51.66,117.115
Delhi,New Delhi,11-08-2021,68,210.29,361.9,86.47,87.51,11.33
Delhi,New Delhi,13-08-2021,282,116.52,211.52,169.58,12,141.08
Delhi,New Delhi,14-08-2021,239.5,171.12,70.4725,122.3775,71.7325,159.0425
Delhi,New Delhi,26-08-2021,316,96.61,161.02,107.09,63.78,12.98
Delhi,New Delhi,28-08-2021,197,66.09,49.34,86.21,92.18,181.68
Delhi,New Delhi,29-08-2021,373,195.155,231.175,153.215,81.575,163.95
Delhi,New Delhi,02-09-2021,81,121.39,268.07,178.51,55.86,175.04
Delhi,New Delhi,04-09-2021,271,198.47,100.44,52.99,15.45,3.73
Delhi,New Delhi,06-09-2021,129,40.27,169.31,164.13,56.32,148.15
Delhi,New Delhi,15-09-2021,362,46.96,44.54,95.66,96.82,198.73
Delhi,New Delhi,16-09-2021,288,248.28,317.24,42.2,20.32,113.11
